acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
328,3/19/2015,2,163.638185,2,0
328,3/20/2015,0,0,0,0
328,3/21/2015,0,0,0,0
328,3/22/2015,0,0,0,0
328,3/23/2015,0,0,0,0
328,3/24/2015,1,28.72681767,0,0
328,3/25/2015,0,0,0,0
328,3/26/2015,0,0,0,0
328,3/27/2015,1,7.807724833,0,0
328,3/28/2015,0,0,0,0
328,3/29/2015,0,0,0,0
328,3/30/2015,0,0,0,0
328,3/31/2015,0,0,0,0
328,4/1/2015,0,0,0,0
328,4/2/2015,0,0,0,0
328,4/3/2015,0,0,0,0
328,4/4/2015,0,0,0,0
328,4/5/2015,0,0,0,0
328,4/6/2015,0,0,0,0
328,4/7/2015,0,0,0,0
328,4/8/2015,0,0,0,0
328,4/9/2015,0,0,0,0
328,4/10/2015,0,0,0,0
328,4/11/2015,0,0,0,0
328,4/12/2015,0,0,0,0
328,4/13/2015,1,12.91287333,0,0
328,4/14/2015,1,54.40105183,0,0
328,4/15/2015,0,0,0,0
328,4/16/2015,0,0,0,0
328,4/17/2015,3,64.817713,0,0
328,4/18/2015,1,6.558557667,0,0
328,4/19/2015,0,0,0,0
328,4/20/2015,2,91.09237717,1,0
328,4/21/2015,1,6.1982595,0,0
328,4/22/2015,0,0,0,0
328,4/23/2015,0,0,0,2
328,4/24/2015,0,0,0,0
328,4/25/2015,2,154.6103068,1,0
328,4/26/2015,2,81.73105183,1,0
328,4/27/2015,0,0,0,0
328,4/28/2015,1,48.242217,1,0
328,4/29/2015,2,105.7468265,1,0
328,4/30/2015,1,173.5397083,1,0
328,5/1/2015,1,318.8331588,4,0
328,5/2/2015,1,192.4248983,1,0
328,5/3/2015,0,0,0,0
328,5/4/2015,0,0,0,0
328,5/5/2015,0,0,0,0
328,5/6/2015,0,0,0,0
328,5/7/2015,2,280.282108,3,0
328,5/8/2015,1,3.238069667,0,0
328,5/9/2015,0,0,0,0
328,5/10/2015,0,0,0,0
328,5/11/2015,0,0,0,0
328,5/12/2015,0,0,0,0
328,5/13/2015,0,0,0,0
328,5/14/2015,1,2.176410333,0,0
328,5/15/2015,1,17.410305,0,0
328,5/16/2015,0,0,0,0
328,5/17/2015,0,0,0,0
328,5/18/2015,0,0,0,0
328,5/19/2015,0,0,0,0
328,5/20/2015,0,0,0,0
328,5/21/2015,0,0,0,0
328,5/22/2015,0,0,0,0
328,5/23/2015,0,0,0,0
328,5/24/2015,0,0,0,0
328,5/25/2015,0,0,0,0
328,5/26/2015,0,0,0,0
328,5/27/2015,0,0,0,0
328,5/28/2015,0,0,0,0
328,5/29/2015,2,108.5398262,1,0
328,5/30/2015,0,0,0,0
328,5/31/2015,0,0,0,0
328,6/1/2015,0,0,0,0
328,6/2/2015,1,13.79689483,0,0
328,6/3/2015,1,27.85387083,0,0
328,6/4/2015,0,0,0,0
328,6/5/2015,1,5.939554833,0,0
328,6/6/2015,0,0,0,0
328,6/7/2015,0,0,0,0
328,6/8/2015,0,0,0,0
328,6/9/2015,0,0,0,0
328,6/10/2015,0,0,0,0
328,6/11/2015,0,0,0,0
328,6/12/2015,1,2.273311,0,0
328,6/13/2015,0,0,0,0
328,6/14/2015,0,0,0,0
328,6/15/2015,0,0,0,0
328,6/16/2015,0,0,0,0
328,6/17/2015,0,0,0,0
328,6/18/2015,0,0,0,0
328,6/19/2015,0,0,0,0
328,6/20/2015,0,0,0,0
328,6/21/2015,0,0,0,0
328,6/22/2015,0,0,0,0
328,6/23/2015,0,0,0,0
328,6/24/2015,0,0,0,0
328,6/25/2015,0,0,0,0
328,6/26/2015,0,0,0,0
328,6/27/2015,0,0,0,0
328,6/28/2015,0,0,0,0
328,6/29/2015,0,0,0,0
328,6/30/2015,0,0,0,0
328,7/1/2015,0,0,0,0
328,7/2/2015,0,0,0,0
328,7/3/2015,0,0,0,0
328,7/4/2015,0,0,0,0
328,7/5/2015,0,0,0,0
328,7/6/2015,0,0,0,0
328,7/7/2015,1,14.612526,0,0
328,7/8/2015,0,0,0,0
328,7/9/2015,4,945.5389137,2,0
328,7/10/2015,4,30.95683933,0,0
328,7/11/2015,2,90.587946,0,0
328,7/12/2015,0,0,0,0
328,7/13/2015,2,127.2789585,1,0
328,7/14/2015,2,422.1337375,5,1
328,7/15/2015,2,411.2223387,2,0
328,7/16/2015,1,31.79711267,0,0
328,7/17/2015,1,31.71361217,0,0
328,7/18/2015,0,0,0,0
328,7/19/2015,0,0,0,0
328,7/20/2015,1,10.64477083,0,0
328,7/21/2015,1,22.1959335,0,0
328,7/22/2015,3,99.3325675,0,0
328,7/23/2015,2,119.3109763,1,0
328,7/24/2015,1,96.3497735,0,0
328,7/25/2015,0,0,0,0
328,7/27/2015,0,0,0,0
328,7/28/2015,1,26.49677433,0,0
328,7/29/2015,0,0,0,0
328,7/30/2015,0,0,0,0
328,7/31/2015,0,0,0,0
328,8/1/2015,0,0,0,0
328,8/2/2015,0,0,0,0
328,8/3/2015,0,0,0,0
328,8/4/2015,0,0,0,0
328,8/5/2015,0,0,0,0
328,8/6/2015,0,0,0,0
328,8/7/2015,0,0,0,0
328,8/8/2015,0,0,0,0
328,8/9/2015,0,0,0,0
328,8/10/2015,0,0,0,0
328,8/11/2015,0,0,0,0
328,8/12/2015,0,0,0,0
328,8/13/2015,2,171.931185,1,0
328,8/14/2015,1,142.3577027,0,0
328,8/15/2015,0,0,0,0
328,8/16/2015,1,41.33474083,0,0
328,8/17/2015,2,115.0524102,1,0
328,8/18/2015,2,136.2994723,1,0
328,8/19/2015,1,16.01481217,0,0
328,8/20/2015,0,0,0,0
328,8/21/2015,0,0,0,0
328,8/22/2015,0,0,0,0
328,8/23/2015,0,0,0,0
328,8/24/2015,0,0,0,0
328,8/25/2015,0,0,0,0
328,8/26/2015,0,0,0,0
328,8/27/2015,0,0,0,0
329,11/10/2014,1,26.36355667,0,0
329,11/11/2014,0,0,0,0
329,11/12/2014,0,0,0,0
329,11/13/2014,1,51.71583317,0,0
329,11/14/2014,0,0,0,0
329,11/15/2014,0,0,0,0
329,11/16/2014,0,0,0,0
329,11/17/2014,0,0,0,0
329,11/18/2014,0,0,0,0
329,11/19/2014,0,0,0,0
329,11/20/2014,0,0,0,0
329,11/21/2014,0,0,0,0
329,11/22/2014,0,0,0,0
329,11/23/2014,0,0,0,0
329,11/24/2014,0,0,0,0
329,11/25/2014,0,0,0,0
329,11/26/2014,0,0,0,0
329,11/27/2014,1,242.0397608,0,0
329,11/28/2014,1,49.9719395,1,0
329,11/29/2014,0,0,0,0
329,11/30/2014,0,0,0,0
329,12/1/2014,1,60.4452255,0,0
329,12/2/2014,2,328.3670313,2,0
329,12/3/2014,0,0,0,0
329,12/4/2014,0,0,0,0
329,12/5/2014,1,82.61983583,0,0
329,12/6/2014,0,0,0,0
329,12/7/2014,0,0,0,0
329,12/8/2014,1,4.002679167,0,0
329,12/9/2014,1,17.109709,0,0
329,12/10/2014,0,0,0,0
329,12/11/2014,0,0,0,0
329,12/12/2014,1,7.041818167,0,0
329,12/13/2014,1,140.283909,1,0
329,12/14/2014,1,161.8251913,0,0
329,12/15/2014,0,0,0,0
329,12/16/2014,1,25.01606783,0,0
329,12/17/2014,0,0,0,0
329,12/18/2014,0,0,0,0
329,12/19/2014,0,0,0,0
329,12/20/2014,0,0,0,0
329,12/21/2014,1,99.95186783,0,0
329,12/22/2014,1,43.76340083,0,0
329,12/23/2014,0,0,0,0
329,12/24/2014,1,54.457837,1,0
329,12/25/2014,0,0,0,0
329,12/26/2014,0,0,0,0
329,12/27/2014,1,28.60162683,0,0
329,12/28/2014,1,198.6453877,0,0
329,12/29/2014,1,51.67324783,0,0
329,12/30/2014,1,433.0095235,3,0
329,12/31/2014,2,157.3497658,1,0
329,1/1/2015,1,55.53653017,0,0
329,1/2/2015,0,0,0,0
329,1/3/2015,0,0,0,0
329,1/4/2015,1,11.97307567,0,0
329,1/5/2015,0,0,0,0
329,1/6/2015,0,0,0,0
329,1/7/2015,0,0,0,0
329,1/8/2015,0,0,0,0
329,1/9/2015,0,0,0,0
329,1/10/2015,0,0,0,0
329,1/11/2015,0,0,0,0
329,1/12/2015,1,111.7530643,0,0
329,1/13/2015,1,35.21431667,0,0
329,1/14/2015,0,0,0,0
329,1/15/2015,0,0,0,0
329,1/16/2015,0,0,0,0
329,1/17/2015,0,0,0,0
329,1/18/2015,0,0,0,0
329,1/19/2015,0,0,0,0
329,1/20/2015,0,0,0,0
329,1/21/2015,0,0,0,0
329,1/22/2015,1,11.81894383,0,0
329,1/23/2015,0,0,0,0
329,1/24/2015,0,0,0,0
329,1/25/2015,0,0,0,0
329,1/26/2015,0,0,0,0
329,1/27/2015,0,0,0,0
329,1/28/2015,0,0,0,0
329,1/29/2015,0,0,0,0
329,1/30/2015,0,0,0,0
329,1/31/2015,0,0,0,0
329,2/1/2015,0,0,0,0
329,2/2/2015,1,21.0533415,0,0
329,2/3/2015,2,6.106936,0,0
329,2/4/2015,0,0,0,0
329,2/5/2015,0,0,0,0
329,2/6/2015,1,2.4250295,0,0
329,2/7/2015,0,0,0,0
329,2/8/2015,1,135.1945432,0,0
329,2/9/2015,1,26.9146945,0,0
329,2/10/2015,0,0,0,0
329,2/11/2015,0,0,0,0
329,2/12/2015,0,0,0,0
329,2/13/2015,0,0,0,0
329,2/14/2015,1,99.987744,1,0
329,2/15/2015,1,7.199003333,0,0
329,2/16/2015,1,69.81589283,1,0
329,2/17/2015,1,100.4236988,1,0
329,2/18/2015,1,331.8487443,2,0
329,2/19/2015,1,247.2689297,2,0
329,2/20/2015,2,172.1795357,1,0
329,2/21/2015,1,119.241621,0,0
329,2/22/2015,2,136.7210622,2,0
329,2/23/2015,1,35.34305467,0,0
329,2/24/2015,0,0,0,0
329,2/25/2015,0,0,0,0
329,2/26/2015,0,0,0,0
329,2/27/2015,0,0,0,0
329,2/28/2015,0,0,0,0
329,3/1/2015,0,0,0,0
329,3/2/2015,0,0,0,0
329,3/3/2015,0,0,0,0
329,3/4/2015,0,0,0,0
329,3/5/2015,0,0,0,0
329,3/6/2015,0,0,0,0
329,3/7/2015,0,0,0,0
329,3/8/2015,0,0,0,0
329,3/9/2015,0,0,0,0
329,3/10/2015,2,36.151552,0,0
329,3/11/2015,0,0,0,0
329,3/12/2015,0,0,0,0
329,3/13/2015,0,0,0,0
329,3/14/2015,0,0,0,0
329,3/15/2015,0,0,0,0
329,3/16/2015,0,0,0,0
329,3/17/2015,1,53.53769383,0,0
329,3/18/2015,0,0,0,0
329,3/19/2015,0,0,0,0
329,3/20/2015,1,55.89644367,0,0
329,3/21/2015,1,4.806880667,0,0
329,3/22/2015,1,11.12334617,0,0
329,3/23/2015,0,0,0,0
329,3/24/2015,0,0,0,0
329,3/25/2015,1,14.939558,0,0
329,3/26/2015,0,0,0,0
329,3/27/2015,0,0,0,0
329,3/28/2015,2,101.9865072,1,0
329,3/29/2015,1,53.822266,1,0
329,3/30/2015,1,209.6608337,1,0
329,3/31/2015,1,14.244859,0,0
329,4/1/2015,0,0,0,0
329,4/2/2015,1,9.459043,0,0
329,4/3/2015,0,0,0,0
329,4/4/2015,1,143.1435867,1,0
329,4/5/2015,1,67.132012,1,0
329,4/6/2015,3,44.374345,0,0
329,4/7/2015,1,102.3448023,0,0
329,4/8/2015,1,240.7700763,2,0
329,4/9/2015,0,0,0,0
329,4/10/2015,2,176.3630583,1,0
329,4/11/2015,1,118.4282752,0,0
329,4/12/2015,1,72.078981,1,0
329,4/13/2015,1,30.5561135,0,0
329,4/14/2015,0,0,0,0
329,4/15/2015,2,152.1555715,1,0
329,4/16/2015,1,21.84828767,0,0
329,4/17/2015,1,28.71387633,0,0
329,4/18/2015,1,88.33186233,1,0
329,4/19/2015,1,171.028472,1,0
329,4/20/2015,1,159.7681197,2,0
329,4/21/2015,1,49.64265633,0,0
329,4/22/2015,0,0,0,0
329,4/23/2015,0,0,0,0
329,4/24/2015,0,0,0,0
329,4/25/2015,0,0,0,0
329,4/26/2015,1,18.69221283,0,0
329,4/27/2015,1,232.8297113,3,0
329,4/28/2015,1,37.10177017,0,0
329,4/29/2015,1,92.60518067,2,0
329,4/30/2015,1,72.24968017,1,0
329,5/1/2015,1,216.806102,1,0
329,5/2/2015,1,172.2852207,1,0
329,5/3/2015,2,189.9211293,2,0
329,5/4/2015,1,3.087553,0,0
329,5/5/2015,0,0,0,0
329,5/6/2015,0,0,0,0
329,5/7/2015,0,0,0,0
329,5/8/2015,0,0,0,0
329,5/9/2015,0,0,0,0
329,5/10/2015,0,0,0,0
329,5/11/2015,0,0,0,0
329,5/12/2015,0,0,0,0
329,5/13/2015,0,0,0,0
329,5/14/2015,0,0,0,0
329,5/15/2015,0,0,0,0
329,5/16/2015,0,0,0,0
329,5/17/2015,0,0,0,0
329,5/18/2015,0,0,0,0
329,5/19/2015,0,0,0,0
329,5/20/2015,0,0,0,0
329,5/21/2015,0,0,0,0
329,5/22/2015,0,0,0,0
329,5/23/2015,0,0,0,0
329,5/24/2015,0,0,0,0
329,5/25/2015,0,0,0,0
329,5/26/2015,0,0,0,0
329,5/27/2015,0,0,0,0
329,5/28/2015,0,0,0,0
329,5/29/2015,0,0,0,0
329,5/30/2015,0,0,0,0
329,5/31/2015,0,0,0,0
329,6/1/2015,0,0,0,0
329,6/2/2015,1,8.0771555,0,0
329,6/3/2015,0,0,0,0
329,6/4/2015,2,69.74462517,1,0
329,6/5/2015,1,72.64796,0,0
329,6/6/2015,0,0,0,0
329,6/7/2015,0,0,0,0
329,6/8/2015,0,0,0,0
329,6/9/2015,1,20.7946355,0,0
329,6/10/2015,0,0,0,0
329,6/11/2015,0,0,0,0
329,6/12/2015,0,0,0,0
329,6/13/2015,0,0,0,0
329,6/14/2015,0,0,0,0
329,6/15/2015,1,3.498491167,0,0
329,6/16/2015,0,0,0,0
329,6/17/2015,0,0,0,0
329,6/18/2015,0,0,0,0
329,6/19/2015,0,0,0,0
329,6/20/2015,0,0,0,0
329,6/21/2015,0,0,0,0
329,6/22/2015,0,0,0,0
329,6/23/2015,0,0,0,0
329,6/24/2015,0,0,0,0
329,6/25/2015,0,0,0,0
329,6/26/2015,0,0,0,0
329,6/27/2015,0,0,0,0
329,6/28/2015,0,0,0,0
329,6/29/2015,0,0,0,0
329,6/30/2015,0,0,0,0
329,7/1/2015,0,0,0,0
329,7/2/2015,0,0,0,0
329,7/3/2015,0,0,0,0
329,7/4/2015,0,0,0,0
329,7/5/2015,0,0,0,0
329,7/6/2015,0,0,0,0
329,7/7/2015,0,0,0,0
329,7/8/2015,0,0,0,0
329,7/9/2015,0,0,0,0
329,7/10/2015,0,0,0,0
329,7/11/2015,0,0,0,0
329,7/12/2015,1,4.857043833,0,0
329,7/13/2015,0,0,0,0
329,7/14/2015,1,5.305749167,0,0
329,7/15/2015,2,28.50068033,0,0
329,7/16/2015,1,61.51980683,0,0
329,7/17/2015,1,5.287884667,0,0
329,7/18/2015,0,0,0,0
329,7/19/2015,0,0,0,0
329,7/20/2015,0,0,0,0
329,7/21/2015,0,0,0,0
329,7/22/2015,0,0,0,0
329,7/23/2015,0,0,0,0
329,7/24/2015,0,0,0,0
329,7/25/2015,0,0,0,0
329,7/27/2015,0,0,0,0
329,7/28/2015,2,10.27863117,0,0
329,7/29/2015,0,0,0,0
329,7/30/2015,0,0,0,0
329,7/31/2015,0,0,0,0
329,8/1/2015,0,0,0,0
329,8/2/2015,0,0,0,0
329,8/3/2015,0,0,0,0
329,8/4/2015,0,0,0,0
329,8/5/2015,0,0,0,0
329,8/6/2015,0,0,0,0
329,8/7/2015,0,0,0,0
329,8/8/2015,0,0,0,0
329,8/9/2015,0,0,0,0
329,8/10/2015,0,0,0,0
329,8/11/2015,0,0,0,0
329,8/12/2015,0,0,0,0
329,8/13/2015,0,0,0,0
329,8/14/2015,0,0,0,0
329,8/15/2015,0,0,0,0
329,8/16/2015,0,0,0,0
329,8/17/2015,0,0,0,0
329,8/18/2015,0,0,0,0
329,8/19/2015,0,0,0,0
329,8/20/2015,0,0,0,0
329,8/21/2015,0,0,0,0
329,8/22/2015,0,0,0,0
329,8/23/2015,0,0,0,0
329,8/24/2015,0,0,0,0
329,8/25/2015,0,0,0,0
329,8/26/2015,0,0,0,0
329,8/27/2015,0,0,0,0
330,5/10/2015,1,42.846543,0,0
330,5/11/2015,2,37.506705,0,0
330,5/12/2015,0,0,0,0
330,5/13/2015,1,32.82309533,0,0
330,5/14/2015,1,74.74632517,0,0
330,5/15/2015,0,0,0,0
330,5/16/2015,0,0,0,0
330,5/17/2015,0,0,0,0
330,5/18/2015,1,31.99053,0,0
330,5/19/2015,0,0,0,0
330,5/20/2015,1,30.17912417,0,0
330,5/21/2015,1,104.0565427,1,0
330,5/22/2015,0,0,0,0
330,5/23/2015,0,0,0,0
330,5/24/2015,0,0,0,0
330,5/25/2015,0,0,0,0
330,5/26/2015,0,0,0,0
330,5/27/2015,0,0,0,0
330,5/28/2015,1,65.61326617,0,0
330,5/29/2015,1,20.89205383,0,0
330,5/30/2015,1,115.8117705,0,0
330,5/31/2015,2,233.6723938,1,0
330,6/1/2015,0,0,0,0
330,6/2/2015,0,0,0,0
330,6/3/2015,1,102.9359995,0,0
330,6/4/2015,1,130.1631508,1,0
330,6/5/2015,1,16.18120817,0,0
330,6/6/2015,1,39.5725945,1,0
330,6/7/2015,1,103.8893983,0,0
330,6/8/2015,2,28.7190345,0,0
330,6/9/2015,1,44.38285933,0,0
330,6/10/2015,2,75.48888817,0,0
330,6/11/2015,1,40.87279067,0,0
330,6/12/2015,2,35.63184933,0,0
330,6/13/2015,0,0,0,0
330,6/14/2015,0,0,0,0
330,6/15/2015,0,0,0,0
330,6/16/2015,0,0,0,0
330,6/17/2015,0,0,0,0
330,6/18/2015,0,0,0,0
330,6/19/2015,0,0,0,0
330,6/20/2015,0,0,0,0
330,6/21/2015,0,0,0,0
330,6/22/2015,0,0,0,0
330,6/23/2015,0,0,0,0
330,6/24/2015,1,32.54793633,0,0
330,6/25/2015,2,31.99018933,0,0
330,6/26/2015,1,71.78422983,1,0
330,6/27/2015,1,9.459543833,0,0
330,6/28/2015,2,31.8177025,0,0
330,6/29/2015,0,0,0,0
330,6/30/2015,1,100.6060497,0,0
330,7/1/2015,3,58.34398667,0,0
330,7/2/2015,1,60.345684,0,0
330,7/3/2015,2,63.34043083,0,0
330,7/4/2015,0,0,0,0
330,7/5/2015,2,24.38832533,0,0
330,7/6/2015,1,116.5304718,1,0
330,7/7/2015,1,36.83588317,0,0
330,7/8/2015,0,0,0,0
330,7/9/2015,2,6.678017,0,0
330,7/10/2015,0,0,0,0
330,7/11/2015,0,0,0,0
330,7/12/2015,1,138.0036062,2,0
330,7/13/2015,1,8.396145,0,0
330,7/14/2015,1,71.05601033,0,0
330,7/15/2015,1,67.11049817,1,0
330,7/16/2015,1,29.7778205,0,0
330,7/17/2015,0,0,0,0
330,7/18/2015,1,126.7125687,1,0
330,7/19/2015,0,0,0,0
330,7/20/2015,0,0,0,0
330,7/21/2015,1,10.35855117,0,0
330,7/22/2015,1,22.5225515,0,0
330,7/23/2015,1,29.05828517,0,0
330,7/24/2015,1,49.987791,1,0
330,7/25/2015,1,60.48259517,0,0
330,7/27/2015,0,0,0,0
330,7/28/2015,0,0,0,0
330,7/29/2015,1,42.770661,0,0
330,7/30/2015,1,35.8989925,0,0
330,7/31/2015,1,4.303490667,0,0
330,8/1/2015,0,0,0,0
330,8/2/2015,1,66.086928,0,0
330,8/3/2015,1,94.15153733,0,0
330,8/4/2015,1,110.8379085,2,0
330,8/5/2015,1,58.27911567,0,0
330,8/6/2015,1,8.623501333,0,0
330,8/7/2015,0,0,0,0
330,8/8/2015,2,127.2240547,1,0
330,8/9/2015,1,27.47152733,0,0
330,8/10/2015,0,0,0,0
330,8/11/2015,1,24.28523483,0,0
330,8/12/2015,0,0,0,0
330,8/13/2015,0,0,0,0
330,8/14/2015,1,50.69416117,0,0
330,8/15/2015,1,2.207876333,1,0
330,8/16/2015,1,60.55633233,0,0
330,8/17/2015,0,0,0,0
330,8/18/2015,0,0,0,0
330,8/19/2015,0,0,0,0
330,8/20/2015,0,0,0,0
330,8/21/2015,1,12.6405915,0,0
330,8/22/2015,1,5.499912167,0,0
330,8/23/2015,0,0,0,0
330,8/24/2015,0,0,0,0
330,8/25/2015,0,0,0,0
330,8/26/2015,0,0,0,0
330,8/27/2015,0,0,0,0
331,5/11/2015,3,244.144167,1,0
331,5/12/2015,1,100.5566683,0,0
331,5/13/2015,2,157.2407448,1,0
331,5/14/2015,0,0,0,0
331,5/15/2015,0,0,0,0
331,5/16/2015,0,0,0,0
331,5/17/2015,0,0,0,0
331,5/18/2015,0,0,0,0
331,5/19/2015,0,0,0,0
331,5/20/2015,0,0,0,0
331,5/21/2015,0,0,0,0
331,5/22/2015,0,0,0,0
331,5/23/2015,0,0,0,0
331,5/24/2015,0,0,0,0
331,5/25/2015,2,98.89612483,1,0
331,5/26/2015,0,0,0,0
331,5/27/2015,1,96.00778267,0,0
331,5/28/2015,0,0,0,0
331,5/29/2015,0,0,0,0
331,5/30/2015,0,0,0,0
331,5/31/2015,1,22.39575867,0,0
331,6/1/2015,1,56.02911617,0,0
331,6/2/2015,0,0,0,0
331,6/3/2015,2,6.1210155,0,0
331,6/4/2015,0,0,0,0
331,6/5/2015,0,0,0,0
331,6/6/2015,0,0,0,0
331,6/7/2015,1,13.73809433,0,0
331,6/8/2015,2,140.540066,1,0
331,6/9/2015,1,137.4789353,1,0
331,6/10/2015,2,75.763624,1,0
331,6/11/2015,1,75.337224,0,0
331,6/12/2015,0,0,0,0
331,6/13/2015,0,0,0,0
331,6/14/2015,0,0,0,0
331,6/15/2015,0,0,0,0
331,6/16/2015,0,0,0,0
331,6/17/2015,0,0,0,0
331,6/18/2015,0,0,0,0
331,6/19/2015,0,0,0,0
331,6/20/2015,0,0,0,0
331,6/21/2015,0,0,0,0
331,6/22/2015,0,0,0,0
331,6/23/2015,0,0,0,0
331,6/24/2015,0,0,0,0
331,6/25/2015,0,0,0,0
331,6/26/2015,1,22.50406333,0,0
331,6/27/2015,0,0,0,0
331,6/28/2015,0,0,0,0
331,6/29/2015,0,0,0,0
331,6/30/2015,1,145.52351,1,0
331,7/1/2015,2,181.8613397,2,0
331,7/2/2015,1,3.3064035,0,0
331,7/3/2015,1,6.157670833,0,0
331,7/4/2015,0,0,0,0
331,7/5/2015,0,0,0,0
331,7/6/2015,0,0,0,0
331,7/7/2015,0,0,0,0
331,7/8/2015,0,0,0,0
331,7/9/2015,2,172.62378,0,0
331,7/10/2015,4,113.623084,0,0
331,7/11/2015,0,0,0,0
331,7/12/2015,1,75.65575367,0,0
331,7/13/2015,1,269.3144572,0,0
331,7/14/2015,1,247.0477655,1,0
331,7/15/2015,1,290.5715618,2,0
331,7/16/2015,1,176.776154,2,0
331,7/17/2015,2,95.36179567,0,0
331,7/18/2015,1,33.44182533,0,0
331,7/19/2015,0,0,0,0
331,7/20/2015,0,0,0,0
331,7/21/2015,0,0,0,0
331,7/22/2015,0,0,0,0
331,7/23/2015,0,0,0,0
331,7/24/2015,0,0,0,0
331,7/25/2015,0,0,0,0
331,7/27/2015,1,3.584268833,0,0
331,7/28/2015,1,9.994751833,0,0
331,7/29/2015,0,0,0,0
331,7/30/2015,2,194.4723815,0,0
331,7/31/2015,0,0,0,0
331,8/1/2015,0,0,0,0
331,8/2/2015,0,0,0,0
331,8/3/2015,0,0,0,0
331,8/4/2015,1,152.5801748,0,0
331,8/5/2015,1,4.536442333,0,0
331,8/6/2015,1,18.25103417,0,0
331,8/7/2015,1,3.353927167,0,0
331,8/8/2015,0,0,0,0
331,8/9/2015,0,0,0,0
331,8/10/2015,0,0,0,0
331,8/11/2015,0,0,0,0
331,8/12/2015,0,0,0,0
331,8/13/2015,0,0,0,0
331,8/14/2015,1,9.7564745,0,0
331,8/15/2015,0,0,0,0
331,8/16/2015,0,0,0,0
331,8/17/2015,0,0,0,0
331,8/18/2015,0,0,0,0
331,8/19/2015,0,0,0,0
331,8/20/2015,0,0,0,0
331,8/21/2015,0,0,0,0
331,8/22/2015,0,0,0,0
331,8/23/2015,0,0,0,0
331,8/24/2015,0,0,0,0
331,8/25/2015,0,0,0,0
331,8/26/2015,0,0,0,0
331,8/27/2015,0,0,0,0
332,8/11/2015,1,106.4888492,1,0
332,8/12/2015,0,0,0,0
332,8/13/2015,2,14.9955315,0,0
332,8/14/2015,0,0,0,0
332,8/15/2015,0,0,0,0
332,8/16/2015,0,0,0,0
332,8/17/2015,1,3.039044333,0,0
332,8/18/2015,0,0,0,0
332,8/19/2015,1,37.77074333,0,0
332,8/20/2015,1,92.7008195,0,0
332,8/21/2015,1,52.4421765,1,0
332,8/22/2015,1,70.59828567,0,0
332,8/23/2015,0,0,0,0
332,8/24/2015,1,83.407135,0,0
332,8/25/2015,1,60.740034,0,0
332,8/26/2015,1,70.856961,2,0
332,8/27/2015,0,0,0,0
333,4/1/2015,2,129.087694,0,0
333,4/2/2015,0,0,0,0
333,4/3/2015,0,0,0,0
333,4/4/2015,0,0,0,0
333,4/5/2015,0,0,0,0
333,4/6/2015,0,0,0,0
333,4/7/2015,0,0,0,0
333,4/8/2015,0,0,0,0
333,4/9/2015,0,0,0,0
333,4/10/2015,0,0,0,0
333,4/11/2015,0,0,0,0
333,4/12/2015,1,17.710789,0,0
333,4/13/2015,0,0,0,0
333,4/14/2015,0,0,0,0
333,4/15/2015,0,0,0,0
333,4/16/2015,0,0,0,0
333,4/17/2015,0,0,0,0
333,4/18/2015,0,0,0,0
333,4/19/2015,0,0,0,0
333,4/20/2015,0,0,0,0
333,4/21/2015,0,0,0,0
333,4/22/2015,0,0,0,0
333,4/23/2015,0,0,0,0
333,4/24/2015,1,9.386392667,0,0
333,4/25/2015,0,0,0,0
333,4/26/2015,0,0,0,0
333,4/27/2015,0,0,0,0
333,4/28/2015,0,0,0,0
333,4/29/2015,0,0,0,0
333,4/30/2015,0,0,0,0
333,5/1/2015,1,65.08923433,1,0
333,5/2/2015,0,0,0,0
333,5/3/2015,1,28.51110333,0,0
333,5/4/2015,1,181.3612545,0,0
333,5/5/2015,1,222.0273912,1,0
333,5/6/2015,1,263.82817,1,0
333,5/7/2015,1,15.253813,0,0
333,5/8/2015,1,47.34923433,0,0
333,5/9/2015,2,14.47797517,0,0
333,5/10/2015,1,185.0005768,1,0
333,5/11/2015,1,264.929961,1,0
333,5/12/2015,1,105.9955147,0,0
333,5/13/2015,1,91.496764,1,0
333,5/14/2015,1,105.8278257,1,0
333,5/15/2015,1,73.42973683,0,0
333,5/16/2015,1,213.2601708,1,0
333,5/17/2015,1,101.0504507,0,0
333,5/18/2015,2,234.5717295,1,0
333,5/19/2015,2,73.0900475,1,0
333,5/20/2015,0,0,0,0
333,5/21/2015,1,3.9338605,0,0
333,5/22/2015,0,0,0,0
333,5/23/2015,0,0,0,0
333,5/24/2015,0,0,0,0
333,5/25/2015,0,0,0,0
333,5/26/2015,2,39.10524733,0,0
333,5/27/2015,0,0,0,0
333,5/28/2015,0,0,0,0
333,5/29/2015,0,0,0,0
333,5/30/2015,0,0,0,0
333,5/31/2015,0,0,0,0
333,6/1/2015,1,107.2675962,0,0
333,6/2/2015,1,78.70886467,1,0
333,6/3/2015,1,3.097627333,0,0
333,6/4/2015,1,112.5678777,1,0
333,6/5/2015,1,45.3689155,0,0
333,6/6/2015,1,85.21401133,1,0
333,6/7/2015,2,63.79516317,1,0
333,6/8/2015,1,51.41664117,0,0
333,6/9/2015,1,90.813381,1,0
333,6/10/2015,1,100.6353003,1,0
333,6/11/2015,0,0,0,0
333,6/12/2015,1,4.188978,0,0
333,6/13/2015,1,8.244163333,0,0
